encoder,gold_mode,gold_length,variant,label,case_id,task_id,gold_text,answer,cosine_similarity
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_subtle,water_formula__hinglish__wrong_subtle,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra H2O2 hai.,0.23130817711353302
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_hard,water_formula__hinglish__wrong_hard,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra CO2 hai.,0.17157891392707825
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,correct,national_animal_india__en,national_animal_india,The national animal of India is the Bengal tiger.,"The national animal of India is the Bengal tiger, chosen for its strength, beauty, and cultural significance.",0.9299575090408325
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_subtle,national_animal_india__en__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,The national animal of India is the Siberian tiger.,0.8904623985290527
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_hard,national_animal_india__en__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,The national animal of India is the lion.,0.8108039498329163
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,correct,national_animal_india__hi,national_animal_india,The national animal of India is the Bengal tiger.,"भारत का राष्ट्रीय पशु हाथी है, जिसे 1972 में राष्ट्रीय पशु घोषित किया गया था।",0.2762698531150818
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_subtle,national_animal_india__hi__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,भारत का राष्ट्रीय पशु साइबेरियाई टाइगर है।,0.30179333686828613
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_hard,national_animal_india__hi__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,भारत का राष्ट्रीय पशु शेर है।,0.2672491669654846
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,correct,national_animal_india__hinglish,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu bhains (water buffalo) hai. Ye pashu desh ki arthavyavastha aur parampara mein bahut mahatvapurn hai.,0.4044763445854187
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_subtle,national_animal_india__hinglish__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu Siberian tiger hai.,0.6771337985992432
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_hard,national_animal_india__hinglish__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu sher hai.,0.3475809693336487
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,correct,largest_ocean__en,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,"The Pacific Ocean is the largest ocean on Earth, covering about 63 million square miles (163 million km²). It stretches from the Arctic in the north to the Antarctic in the south, larger than all the Earth's landmasses combined.",0.8981260061264038
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_subtle,largest_ocean__en__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,The Pacific Ocean is the smallest ocean on Earth.,0.6955915093421936
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_hard,largest_ocean__en__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,The largest ocean on Earth is the Atlantic Ocean.,0.9010025262832642
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,correct,largest_ocean__hi,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,"पैसिफिक महासागर पृथ्वी का सबसे बड़ा महासागर है, जो लगभग 46.6 मिलियन वर्ग मील क्षेत्रफल को कवर करता है।",-0.03814329206943512
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_subtle,largest_ocean__hi__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,प्रशांत महासागर पृथ्वी का सबसे छोटा महासागर है।,-0.0005942219868302345
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.0008315993472933769
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,correct,largest_ocean__hinglish,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Sabse bada mahasagar Pacific Ocean hai. Yeh dharti ke 46% surface area ko cover karta hai.,0.3164844214916229
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,-0.02003667876124382
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.101718008518219
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,correct,sun_rise_direction__en,sun_rise_direction,The sun rises in the east.,"The sun rises in the east, because Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.7845617532730103
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,The sun rises in the east.,The sun rises in the north-east.,0.9382588863372803
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,The sun rises in the east.,The sun rises in the west.,0.8939043879508972
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,correct,sun_rise_direction__hi,sun_rise_direction,The sun rises in the east.,"सूर्य पूर्व दिशा में उगता है, क्योंकि पृथ्वी अपने अक्ष पर घूर्णन करती है।",0.1621248722076416
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,The sun rises in the east.,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.09500713646411896
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,The sun rises in the east.,सूर्य पश्चिम दिशा में उगता है।,0.11166812479496002
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,The sun rises in the east.,"Suraj purvi disha mein ugta hai, kyunki dharti apni dhur par ghuma kar subah ki taraf hoti hai.",0.1891951858997345
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,The sun rises in the east.,Suraj uttar-purab disha mein ugta hai.,0.1485622376203537
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,The sun rises in the east.,Suraj paschim disha mein ugta hai.,0.05567486584186554
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,correct,days_in_leap_year__en,days_in_leap_year,A leap year has 366 days.,"A leap year has 366 days, because an extra day (February 29) is added to keep the calendar in sync with the Earth’s orbit.",0.8673527240753174
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,A leap year has 366 days.,A leap year has 365 days.,0.8928610682487488
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,A leap year has 366 days.,A leap year has 400 days.,0.8624274134635925
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,correct,days_in_leap_year__hi,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 366 दिन होते हैं। यह इसलिए होता है क्योंकि फरवरी में 29 दिन होते हैं।,0.17599375545978546
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 365 दिन होते हैं।,0.3602741062641144
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 400 दिन होते हैं।,0.04048227146267891
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,A leap year has 366 days.,"Leap year mein 366 din hote hain, kyunki February mein 29 din hote hain.",0.4960910975933075
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 365 din hote hain.,0.4388289749622345
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 400 din hote hain.,0.3209074139595032
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,"Mahatma Gandhi is called the “Father of the Nation” in India, for leading the country’s non‑violent struggle for independence from British rule.",0.8979060053825378
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi is known as the Netaji of India.,0.7269688844680786
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Jawaharlal Nehru is known as the Father of the Nation in India.,0.8576676249504089
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.29118266701698303
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.24352875351905823
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi ko Bharat ka rashtrapita mana jata hai. Unhone ahimsa aur satyagraha se desh ki azadi ki ladai ladhi.,0.546421229839325
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.6439577341079712
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.44350340962409973
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,correct,boiling_point_water_c__en,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 100 °C at sea level (standard atmospheric pressure of 1 atm).,0.8839569091796875
sentence-transformers/all-MiniLM-L6-v2,english_gold,full_sentence,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 0 degrees Celsius at sea level.,0.9016880989074707
